symbol,reaction_date,entry_date,exit_date,entry_price,exit_price,shares,gross_ret,net_ret,invested_cash,ret_pct
SNPS,2020-08-19,2020-08-20,2020-10-02,206.5,212.05,0.0004689973092384362,0.02687651331719132,0.02687651331719132,0.09684794435773708,2.687651331719132
IQV,2020-10-20,2020-10-21,2020-12-03,173.9,167.63,0.0005382243396265712,-0.036055204140310604,-0.03605520414031038,0.09359721266106073,-3.605520414031038
QCOM,2020-11-04,2020-11-05,2020-12-18,145.82,147.42,0.000640945388672021,0.010972431765190027,0.010972431765190027,0.09346265657615409,1.0972431765190027
BALL,2020-11-05,2020-11-06,2020-12-21,97.67,92.73,0.0009570706230329946,-0.05057847855022013,-0.05057847855022013,0.09347708775163259,-5.057847855022013
GM,2020-11-05,2020-11-06,2020-12-21,37.5,41.21,0.0024927223400435356,0.09893333333333332,0.09893333333333332,0.09347708775163259,9.89333333333333
AMAT,2020-11-12,2020-11-13,2020-12-29,72.27,84.27,0.0012913090924837394,0.1660440016604401,0.1660440016604401,0.09332290811379984,16.60440016604401
TGT,2020-11-18,2020-11-19,2021-01-05,168.71,180.37,0.0005619836093009719,0.06911267856084402,0.06911267856084402,0.09481225472516698,6.911267856084402
ORCL,2020-12-10,2020-12-11,2021-01-27,60.94,62.55,0.0015829308583499597,0.02641942894650473,0.02641942894650473,0.09646380650784654,2.641942894650473
PLD,2021-01-26,2021-01-27,2021-03-11,105.72,99.56,0.0009064308437579785,-0.058267120696178565,-0.058267120696178565,0.09582786880209349,-5.826712069617857
GOOG,2021-02-02,2021-02-03,2021-03-18,103.65,101.81,0.0009253785861102115,-0.01775205016883752,-0.017752050168837408,0.09591549045032342,-1.7752050168837408
GOOGL,2021-02-02,2021-02-03,2021-03-18,103.28,101.07,0.0009286937495190106,-0.02139814097598769,-0.02139814097598769,0.09591549045032342,-2.139814097598769
CB,2021-02-03,2021-02-04,2021-03-19,157.17,159.23,0.0006096211749657332,0.013106827002608679,0.013106827002608679,0.09581416006936427,1.3106827002608679
COR,2021-02-04,2021-02-05,2021-03-22,112.2,116.35,0.0008562846774656673,0.03698752228163982,0.03698752228163982,0.09607514081164788,3.6987522281639817
SNA,2021-02-04,2021-02-05,2021-03-22,190.0,220.05,0.0005056586358507783,0.15815789473684227,0.15815789473684205,0.09607514081164788,15.815789473684205
LIN,2021-02-05,2021-02-08,2021-03-23,241.8294512745226,251.080078125,0.0003967466738188043,0.03825268924741576,0.03825268924741576,0.09594503042459344,3.825268924741576
J,2021-02-09,2021-02-10,2021-03-25,92.97,104.35,0.001031909071918453,0.12240507690652902,0.12240507690652902,0.09593658641625857,12.240507690652901
IQV,2021-02-10,2021-02-11,2021-03-26,191.66,192.86,0.0004994882248593994,0.006261087342168459,0.006261087342168459,0.0957319131765525,0.6261087342168459
ACGL,2021-02-11,2021-02-12,2021-03-29,35.54,38.85,0.0027039289330703206,0.09313449634214965,0.09313449634214965,0.09609763428131919,9.313449634214965
CRL,2021-02-17,2021-02-18,2021-04-01,297.67,294.17,0.0003216738642843883,-0.011757987032619988,-0.011757987032619988,0.09575265918153386,-1.1757987032619988
AMAT,2021-02-18,2021-02-19,2021-04-05,121.61,143.05,0.0007799301928251278,0.17630129101225234,0.17630129101225234,0.09484731074946379,17.630129101225233
BLK,2021-04-15,2021-04-16,2021-05-28,823.82,877.04,0.00012150294370549067,0.06460149061688214,0.06460149061688214,0.10009655508345733,6.460149061688214
