date,gross_exposure
2021-10-13,0.0
2021-10-14,0.0
2021-10-15,0.0
2021-10-18,0.0
2021-10-19,0.0
2021-10-20,0.0
2021-10-21,0.0
2021-10-22,0.1025381955269511
2021-10-25,0.10355043726943734
2021-10-26,0.1026369622296183
2021-10-27,0.3147493339524195
2021-10-28,0.5212004284840576
2021-10-29,0.6301986336930171
2021-11-01,0.732856705838369
2021-11-02,0.8362438607319845
2021-11-03,1.2453036561138326
2021-11-04,1.243664607840586
2021-11-05,1.2432319411716821
2021-11-08,1.24460622246409
2021-11-09,1.2438517275970171
2021-11-10,1.2464553497613458
2021-11-11,1.2435955791890907
2021-11-12,1.2405401861011576
2021-11-15,1.2413932600693907
2021-11-16,1.2401151163548816
2021-11-17,1.2408339604809744
2021-11-18,1.2399859563696263
2021-11-19,1.2411456326907109
2021-11-22,1.244420224038794
2021-11-23,1.2429548079309112
2021-11-24,1.2430760059849195
2021-11-26,1.2500890749342837
2021-11-29,1.2459749660350778
2021-11-30,1.2544028274108778
2021-12-01,1.1641883455891422
2021-12-02,1.1611228919216894
2021-12-03,1.162536943394125
2021-12-06,1.0505565734680076
2021-12-07,1.04957973626092
2021-12-08,1.049481492955491
2021-12-09,0.8355904211530643
2021-12-10,0.6291945554114092
2021-12-13,0.525703383178393
2021-12-14,0.41642266069655404
2021-12-15,0.31420362462559115
2021-12-16,0.0
2021-12-17,0.0
2021-12-20,0.0
2021-12-21,0.0
2021-12-22,0.0
2021-12-23,0.0
2021-12-27,0.0
2021-12-28,0.0
2021-12-29,0.0
2021-12-30,0.0
2021-12-31,0.0
2022-01-03,0.0
2022-01-04,0.0
2022-01-05,0.0
2022-01-06,0.0
2022-01-07,0.0
2022-01-10,0.0
2022-01-11,0.0
2022-01-12,0.0
2022-01-13,0.0
2022-01-14,0.0
2022-01-18,0.0
2022-01-19,0.0
2022-01-20,0.0
2022-01-21,0.0
2022-01-24,0.0
2022-01-25,0.0
2022-01-26,0.0
2022-01-27,0.0
2022-01-28,0.0
2022-01-31,0.0
2022-02-01,0.0
2022-02-02,0.0
2022-02-03,0.04994652230888767
2022-02-04,0.10000835406471476
2022-02-07,0.10049148753827705
2022-02-08,0.22270750561728417
2022-02-09,0.4538109361734906
2022-02-10,0.44506279272622556
2022-02-11,0.4383056068009945
2022-02-14,0.43816851224481823
2022-02-15,0.44381204201278984
2022-02-16,0.4450891812047662
2022-02-17,0.43681095606167136
2022-02-18,0.4367749070317702
2022-02-22,0.4329701651338046
2022-02-23,0.4290759187599574
2022-02-24,0.21440209276409064
2022-02-25,0.21820444733658298
2022-02-28,0.2168472808810741
2022-03-01,0.2144730102248961
2022-03-02,0.21767248209044635
2022-03-03,0.21661169855214993
2022-03-04,0.21312312463158292
2022-03-07,0.10636918076189945
2022-03-08,0.10329684871696383
2022-03-09,0.10428426953707177
2022-03-10,0.1036550775133437
2022-03-11,0.10349420849321257
2022-03-14,0.10369953761390856
2022-03-15,0.10488639209955898
2022-03-16,0.10582221172767475
2022-03-17,0.10654295477113217
2022-03-18,0.050912133218071025
2022-03-21,0.0
2022-03-22,0.0
2022-03-23,0.0
2022-03-24,0.0
2022-03-25,0.0
2022-03-28,0.0
2022-03-29,0.0
2022-03-30,0.0
2022-03-31,0.0
2022-04-01,0.0
2022-04-04,0.0
2022-04-05,0.0
2022-04-06,0.0
2022-04-07,0.0
2022-04-08,0.0
2022-04-11,0.0
2022-04-12,0.0
2022-04-13,0.0
2022-04-14,0.0
2022-04-18,0.0
2022-04-19,0.0
2022-04-20,0.0
2022-04-21,0.0
2022-04-22,0.0
2022-04-25,0.0
2022-04-26,0.0
2022-04-27,0.0
2022-04-28,0.0
2022-04-29,0.0
2022-05-02,0.0
2022-05-03,0.0
2022-05-04,0.0
2022-05-05,0.0
2022-05-06,0.0
2022-05-09,0.0
2022-05-10,0.0
2022-05-11,0.0
2022-05-12,0.0
2022-05-13,0.0
2022-05-16,0.0
2022-05-17,0.05058095251012336
2022-05-18,0.050569247169250604
2022-05-19,0.049283807616416035
2022-05-20,0.047857557231470345
2022-05-23,0.05079159930180747
2022-05-24,0.05042876056237295
2022-05-25,0.05019061887996328
2022-05-26,0.05065898074056059
2022-05-27,0.051633252576882296
2022-05-31,0.05114636675139317
2022-06-01,0.05118533601404741
2022-06-02,0.05290458575174475
2022-06-03,0.05209630383817467
2022-06-06,0.0521040823486469
2022-06-07,0.05391300176019241
2022-06-08,0.05381613200603247
2022-06-09,0.052974468423732234
2022-06-10,0.05247730078094417
2022-06-13,0.05062386962408279
2022-06-14,0.0499289157400689
2022-06-15,0.05178116684428557
2022-06-16,0.051290537036379154
2022-06-17,0.05164493169679983
2022-06-21,0.05279974240375513
2022-06-22,0.052729833941759195
2022-06-23,0.05329269236111154
2022-06-24,0.05467564201343117
2022-06-27,0.05296670419167699
2022-06-28,0.051788950527633125
2022-06-29,0.05153591538964906
2022-06-30,0.0
2022-07-01,0.0
2022-07-05,0.0
2022-07-06,0.0
2022-07-07,0.0
2022-07-08,0.0
2022-07-11,0.0
2022-07-12,0.0
2022-07-13,0.0
2022-07-14,0.0
2022-07-15,0.0
2022-07-18,0.04826882266907977
2022-07-19,0.04951258921044866
2022-07-20,0.048277667715287145
