symbol,reaction_date,entry_date,exit_date,entry_price,exit_price,shares,gross_ret,net_ret,invested_cash,ret_pct
ANET,2023-10-30,2023-10-31,2023-12-13,48.58,57.39,0.002485799260181948,0.18135034993824628,0.18135034993824628,0.12076012805963902,18.13503499382463
EG,2023-10-28,2023-10-31,2023-12-13,380.46338686797526,374.8471984863281,0.0003174027573421777,-0.014761442429139682,-0.014761442429139793,0.12076012805963902,-1.4761442429139793
LYV,2023-11-02,2023-11-03,2023-12-18,86.8,93.27,0.0014246776488478882,0.0745391705069125,0.0745391705069125,0.1236620199199967,7.45391705069125
CEG,2023-11-06,2023-11-07,2023-12-20,124.44,117.01,0.0009981892658204442,-0.05970748955319827,-0.05970748955319838,0.12421467223869609,-5.970748955319838
HAL,2024-01-23,2024-01-24,2024-03-07,35.68,36.19,0.003714380142617103,0.014293721973094087,0.014293721973094087,0.13252908348857823,1.4293721973094087
PCAR,2024-01-23,2024-01-24,2024-03-07,101.83,114.33,0.001301473863189416,0.12275360895610321,0.12275360895610343,0.13252908348857823,12.275360895610344
IBM,2024-01-24,2024-01-25,2024-03-08,184.96,195.95,0.000717866504993764,0.05941825259515565,0.05941825259515565,0.1327765887636466,5.941825259515565
WRB,2024-01-24,2024-01-25,2024-03-08,55.63,56.27,0.002386780312127388,0.011504583857630868,0.011504583857630646,0.1327765887636466,1.1504583857630646
HCA,2024-01-30,2024-01-31,2024-03-14,303.42,324.78,0.00043776762823720703,0.07039746885505216,0.07039746885505216,0.13282745375973337,7.039746885505216
DECK,2024-02-01,2024-02-02,2024-03-18,139.29,151.48,0.0009518179993561253,0.08751525594084275,0.08751525594084275,0.13257872913031468,8.751525594084274
K,2024-02-08,2024-02-09,2024-03-25,54.73,55.65,0.0024165791384816258,0.016809793531883832,0.016809793531883832,0.13225937624909936,1.6809793531883832
WELL,2024-02-14,2024-02-15,2024-04-01,93.65,91.99,0.0014137487914560821,-0.017725573945541973,-0.017725573945541973,0.1323975743198621,-1.7725573945541973
STZ,2024-04-11,2024-04-12,2024-05-24,269.51,248.51,0.0005067092312839561,-0.07791918667210862,-0.07791918667210862,0.136563204923339,-7.791918667210862
STT,2024-04-12,2024-04-15,2024-05-28,76.47,73.91,0.0017818258608698768,-0.033477180593696865,-0.033477180593696865,0.13625622358071948,-3.3477180593696865
OMC,2024-04-16,2024-04-17,2024-05-30,93.35,90.72,0.0014521223536664045,-0.02817354043920728,-0.02817354043920728,0.13555562171475885,-2.817354043920728
CSGP,2024-04-23,2024-04-24,2024-06-06,92.53,77.05,0.0014700979324467466,-0.16729709283475636,-0.16729709283475636,0.13602816168929746,-16.729709283475636
PHM,2024-04-23,2024-04-24,2024-06-06,113.4,114.49,0.0011995428720396602,0.00961199294532622,0.00961199294532622,0.13602816168929746,0.961199294532622
LLY,2024-04-30,2024-05-01,2024-06-13,774.76,883.33,0.0001741343914859917,0.14013371882905679,0.14013371882905679,0.13491236114768693,14.013371882905679
VRSK,2024-05-01,2024-05-02,2024-06-14,234.0,264.37,0.0005771310193884231,0.1297863247863249,0.1297863247863249,0.135048658536891,12.978632478632491
NVDA,2024-05-22,2024-05-23,2024-07-09,102.03,131.38,0.0013398760888013023,0.28766049201215327,0.28766049201215327,0.13670755734039688,28.766049201215328
AJG,2024-07-25,2024-07-26,2024-09-09,269.13,298.94,0.000518351106068369,0.11076431464348091,0.11076431464348091,0.13950383317618015,11.07643146434809
CBRE,2024-07-25,2024-07-26,2024-09-09,110.0,115.26,0.0012682166652380014,0.04781818181818176,0.04781818181818176,0.13950383317618015,4.781818181818176
CMS,2024-07-25,2024-07-26,2024-09-09,60.63474903898334,66.55924224853516,0.002300724178581002,0.09770788703591138,0.09770788703591138,0.13950383317618015,9.770788703591137
DOV,2024-07-25,2024-07-26,2024-09-09,185.43,178.89,0.0007523261240154243,-0.035269373887720556,-0.035269373887720556,0.13950383317618015,-3.5269373887720556
BKR,2024-07-26,2024-07-29,2024-09-10,37.78,33.17,0.003707835004778081,-0.12202223398623613,-0.12202223398623613,0.1400820064805159,-12.202223398623612
ON,2024-07-29,2024-07-30,2024-09-11,77.8,70.58,0.0018035767267826298,-0.09280205655526996,-0.09280205655526996,0.1403182693436886,-9.280205655526997
CF,2024-08-08,2024-08-09,2024-09-23,79.67,83.27,0.0017344057857504782,0.04518639387473322,0.04518639387473322,0.1381801089507406,4.518639387473322
LLY,2024-08-08,2024-08-09,2024-09-23,860.0,918.52,0.00016067454529155884,0.06804651162790698,0.06804651162790698,0.1381801089507406,6.804651162790698
PEP,2024-10-08,2024-10-09,2024-11-20,169.38,158.74,0.000831665912960489,-0.06281733380564403,-0.06281733380564392,0.14086757233724762,-6.281733380564392
BLK,2024-10-11,2024-10-14,2024-11-25,999.17,1031.49,0.00014136123098457942,0.032346847883743646,0.032346847883743424,0.14124390116286223,3.2346847883743424
ISRG,2024-10-17,2024-10-18,2024-12-02,496.0,542.85,0.00028482545591829823,0.09445564516129035,0.09445564516129035,0.14127342613547592,9.445564516129036
BKR,2024-10-23,2024-10-24,2024-12-06,37.1,41.31,0.003810750076959176,0.11347708894878705,0.11347708894878705,0.14137882785518543,11.347708894878705
NEE,2024-10-23,2024-10-24,2024-12-06,84.0,75.24,0.0016830812839903027,-0.10428571428571431,-0.10428571428571431,0.14137882785518543,-10.42857142857143
CBRE,2024-10-24,2024-10-25,2024-12-09,134.66,137.29,0.0010469626989791528,0.01953066983514029,0.01953066983514029,0.1409839970445327,1.953066983514029
TYL,2024-10-24,2024-10-25,2024-12-09,613.5,621.77,0.00022980276616875749,0.013480032599836989,0.013480032599836989,0.1409839970445327,1.3480032599836989
RCL,2024-10-29,2024-10-30,2024-12-12,208.0,244.15,0.0006734489851227449,0.17379807692307692,0.17379807692307692,0.14007738890553093,17.379807692307693
LYV,2024-11-11,2024-11-12,2024-12-26,129.9,133.35,0.0011146352270376297,0.02655889145496526,0.02655889145496526,0.1447911159921881,2.655889145496526
TECH,2025-02-05,2025-02-06,2025-03-21,77.03,60.61,0.0018754802557710269,-0.2131637024535895,-0.2131637024535895,0.1444682441020422,-21.31637024535895
DD,2025-02-11,2025-02-12,2025-03-27,33.68,31.78,0.004249111752280919,-0.05641330166270775,-0.05641330166270786,0.14311008381682136,-5.6413301662707855
HOOD,2025-02-12,2025-02-13,2025-03-28,62.09,41.92,0.002305638458689498,-0.3248510227089708,-0.3248510227089708,0.14315709190003092,-32.48510227089708
MGM,2025-02-12,2025-02-13,2025-03-28,38.55,30.36,0.003713543239948922,-0.2124513618677042,-0.2124513618677042,0.14315709190003092,-21.24513618677042
