quota_pct,min_quota,w_direction,w_positives,w_eps,w_day_ret,coverage_std,coverage_cv,n_trades,coverage_pct,win_rate_pct,wins,losses,avg_return,std_return,winners_avg,losers_avg,ci_lower,ci_upper
3,3,10,3,3,4,0.47539101336896344,14.54051171543666,63,3.1866464339908953,77.77777777777779,49,14,10.46160158730159,17.3397587826033,18.148306122448982,-16.441864285714285,66.08771888656632,86.27499224738635
3,3,10,3,5,2,0.47539101336896344,14.54051171543666,63,3.1866464339908953,77.77777777777779,49,14,10.12952380952381,16.97989806524282,17.721348979591838,-16.441864285714285,66.08771888656632,86.27499224738635
3,3,10,3,5,3,0.47539101336896344,14.54051171543666,63,3.1866464339908953,77.77777777777779,49,14,10.12952380952381,16.97989806524282,17.721348979591838,-16.441864285714285,66.08771888656632,86.27499224738635
3,3,10,3,5,4,0.47539101336896344,14.54051171543666,63,3.1866464339908953,77.77777777777779,49,14,10.12952380952381,16.97989806524282,17.721348979591838,-16.441864285714285,66.08771888656632,86.27499224738635
3,3,10,3,7,2,0.47539101336896344,14.54051171543666,63,3.1866464339908953,77.77777777777779,49,14,10.086726984126985,17.19028087374174,17.813818367346936,-16.958092857142855,66.08771888656632,86.27499224738635
3,3,10,3,7,3,0.47539101336896344,14.54051171543666,63,3.1866464339908953,77.77777777777779,49,14,10.086726984126985,17.19028087374174,17.813818367346936,-16.958092857142855,66.08771888656632,86.27499224738635
3,3,10,3,7,4,0.47539101336896344,14.54051171543666,63,3.1866464339908953,77.77777777777779,49,14,10.64942380952381,17.55802917739065,18.389791836734695,-16.441864285714285,66.08771888656632,86.27499224738635
3,3,10,4,3,2,0.47539101336896344,14.54051171543666,63,3.1866464339908953,77.77777777777779,49,14,10.806273015873016,17.670605014225636,18.59145510204082,-16.441864285714285,66.08771888656632,86.27499224738635
3,3,10,4,3,3,0.47539101336896344,14.54051171543666,63,3.1866464339908953,77.77777777777779,49,14,10.46160158730159,17.3397587826033,18.148306122448982,-16.441864285714285,66.08771888656632,86.27499224738635
3,3,10,4,3,4,0.47539101336896344,14.54051171543666,63,3.1866464339908953,77.77777777777779,49,14,10.46160158730159,17.3397587826033,18.148306122448982,-16.441864285714285,66.08771888656632,86.27499224738635
3,3,10,4,5,2,0.47539101336896344,14.54051171543666,63,3.1866464339908953,77.77777777777779,49,14,10.663115873015872,17.53048036182111,18.40739591836735,-16.441864285714285,66.08771888656632,86.27499224738635
3,3,10,4,5,3,0.47539101336896344,14.54051171543666,63,3.1866464339908953,77.77777777777779,49,14,10.318444444444445,17.19402276226489,17.96424693877551,-16.441864285714285,66.08771888656632,86.27499224738635
3,3,10,4,5,4,0.47539101336896344,14.54051171543666,63,3.1866464339908953,77.77777777777779,49,14,10.318444444444445,17.19402276226489,17.96424693877551,-16.441864285714285,66.08771888656632,86.27499224738635
3,3,10,4,7,2,0.47539101336896344,14.54051171543666,63,3.1866464339908953,77.77777777777779,49,14,10.474757142857145,17.324753417290182,18.165220408163265,-16.441864285714285,66.08771888656632,86.27499224738635
3,3,10,4,7,3,0.47539101336896344,14.54051171543666,63,3.1866464339908953,77.77777777777779,49,14,10.130085714285716,16.980336274756898,17.72207142857143,-16.441864285714285,66.08771888656632,86.27499224738635
3,3,10,4,7,4,0.47539101336896344,14.54051171543666,63,3.1866464339908953,77.77777777777779,49,14,10.130085714285716,16.980336274756898,17.72207142857143,-16.441864285714285,66.08771888656632,86.27499224738635
3,3,12,2,3,2,0.47539101336896344,14.54051171543666,63,3.1866464339908953,77.77777777777779,49,14,10.11179365079365,16.97555417206368,17.69855306122449,-16.441864285714285,66.08771888656632,86.27499224738635
3,3,12,2,3,3,0.47539101336896344,14.54051171543666,63,3.1866464339908953,77.77777777777779,49,14,10.11179365079365,16.97555417206368,17.69855306122449,-16.441864285714285,66.08771888656632,86.27499224738635
3,3,12,2,3,4,0.47539101336896344,14.54051171543666,63,3.1866464339908953,76.19047619047619,48,15,9.614831746031747,17.133879520429367,17.639835416666667,-16.06518,64.36433989030313,85.00621632170939
3,3,12,2,5,2,0.47539101336896344,14.54051171543666,63,3.1866464339908953,77.77777777777779,49,14,10.082149206349206,17.189677201916503,17.807932653061226,-16.958092857142855,66.08771888656632,86.27499224738635
