symbol,year,quarter,quarter_str,transcript_id,transcript_date,company_name,sector,industry,transcript_length,return_30d
FDS,2021,2,2021Q2,7523,2021-03-30,FactSet,Financial Services,Financial - Data & Stock Exchanges,53006,0.7902
FISV,2021,2,2021Q2,9818,2021-07-27,"Fiserv, Inc.",Technology,Information Technology Services,47589,5.0741
FITB,2021,2,2021Q2,10232,2021-07-22,Fifth Third Bancorp,Financial Services,Banks - Regional,64733,4.9078
FOX,2021,2,2021Q2,7897,2021-02-09,Fox Corporation (Class B),Communication Services,Entertainment,40859,20.2853
GIS,2021,2,2021Q2,11257,2020-12-17,General Mills,Consumer Defensive,Packaged Foods,50075,-2.2064
GPC,2021,2,2021Q2,10961,2021-07-22,Genuine Parts Company,Consumer Cyclical,Specialty Retail,51742,-5.1715
HIG,2021,2,2021Q2,11275,2021-07-29,Hartford (The),Financial Services,Insurance - Diversified,34655,13.2764
HOOD,2021,2,2021Q2,7104,2021-08-18,"Robinhood Markets, Inc.",Financial Services,Financial - Capital Markets,46473,-9.835
HSIC,2021,2,2021Q2,8556,2021-08-03,Henry Schein,Healthcare,Medical - Distribution,53605,-3.3116
IBKR,2021,2,2021Q2,7108,2021-07-20,Interactive Brokers Group,Financial Services,Investment - Banking & Investment Services,34659,4.0102
IBM,2021,2,2021Q2,11302,2021-07-20,IBM,Technology,Information Technology Services,31343,1.7535
IFF,2021,2,2021Q2,10926,2021-08-06,International Flavors & Fragrances,Basic Materials,Chemicals - Specialty,55474,-12.2335
IPG,2021,2,2021Q2,10385,2021-07-21,Interpublic Group of Companies (The),Communication Services,Advertising Agencies,39509,18.804
IT,2021,2,2021Q2,8166,2021-08-03,Gartner,Technology,Information Technology Services,43138,19.6249
ITW,2021,2,2021Q2,10538,2021-07-30,Illinois Tool Works,Industrials,Industrial - Machinery,53583,-3.9623
JBHT,2021,2,2021Q2,8529,2021-07-20,J.B. Hunt,Industrials,Integrated Freight & Logistics,44985,9.0057
JPM,2021,2,2021Q2,10935,2021-07-13,JPMorgan Chase,Financial Services,Banks - Diversified,68349,-0.2089
KDP,2021,2,2021Q2,7459,2021-07-29,Keurig Dr Pepper,Consumer Defensive,Beverages - Non-Alcoholic,54957,-1.4152
KIM,2021,2,2021Q2,9450,2021-07-29,Kimco Realty,Real Estate,REIT - Retail,68696,1.6851
LKQ,2021,2,2021Q2,8355,2021-07-29,LKQ Corporation,Consumer Cyclical,Auto - Parts,48941,1.5425
LMT,2021,2,2021Q2,11345,2021-07-26,Lockheed Martin,Industrials,Aerospace & Defense,52264,-8.2911
LOW,2021,2,2021Q2,10636,2021-08-18,Lowe's,Consumer Cyclical,Home Improvement,56459,11.3025
LULU,2021,2,2021Q2,7319,2021-09-08,Lululemon Athletica,Consumer Cyclical,Apparel - Retail,53185,11.3404
MLM,2021,2,2021Q2,8610,2021-07-29,Martin Marietta Materials,Basic Materials,Construction Materials,49949,0.5524
MMC,2021,2,2021Q2,10511,2021-07-22,Marsh McLennan,Financial Services,Insurance - Brokers,31384,11.9601
MNST,2021,2,2021Q2,8835,2021-08-05,Monster Beverage,Consumer Defensive,Beverages - Non-Alcoholic,40610,0.9354
MOS,2021,2,2021Q2,8898,2021-08-03,Mosaic Company (The),Basic Materials,Agricultural Inputs,36921,12.4332
MPC,2021,2,2021Q2,8925,2021-08-04,Marathon Petroleum,Energy,Oil & Gas Refining & Marketing,46939,5.6489
MPWR,2021,2,2021Q2,7622,2021-07-27,Monolithic Power Systems,Technology,Semiconductors,25999,19.9062
MRK,2021,2,2021Q2,11372,2021-07-29,Merck & Co.,Healthcare,Drug Manufacturers - General,62916,-6.2301
MRNA,2021,2,2021Q2,7577,2021-08-05,Moderna,Healthcare,Biotechnology,70715,2.625
NUE,2021,2,2021Q2,10601,2021-07-22,Nucor,Basic Materials,Steel,37814,21.5237
O,2021,2,2021Q2,8538,2021-08-03,Realty Income,Real Estate,REIT - Retail,57287,-2.0969
ON,2021,2,2021Q2,7468,2021-08-02,ON Semiconductor,Technology,Semiconductors,46263,22.5038
ORCL,2021,2,2021Q2,10439,2020-12-10,Oracle Corporation,Technology,Software - Infrastructure,29297,5.1614
PEG,2021,2,2021Q2,11417,2021-08-03,Public Service Enterprise Group,Utilities,Regulated Electric,55306,-0.0955
PFE,2021,2,2021Q2,11436,2021-08-05,Pfizer,Healthcare,Drug Manufacturers - General,47301,-1.9086
PHM,2021,2,2021Q2,10628,2021-07-27,PulteGroup,Consumer Cyclical,Residential Construction,53417,-7.1777
PKG,2021,2,2021Q2,8112,2021-07-27,Packaging Corporation of America,Consumer Cyclical,Packaging & Containers,41217,12.7146
PLD,2021,2,2021Q2,9621,2021-07-19,Prologis,Real Estate,REIT - Industrial,47003,5.0676
PLTR,2021,2,2021Q2,7223,2021-08-12,Palantir Technologies,Technology,Software - Infrastructure,45905,27.7852
PNR,2021,2,2021Q2,8799,2021-07-27,Pentair,Industrials,Industrial - Machinery,48745,12.3435
PNW,2021,2,2021Q2,9944,2021-08-05,Pinnacle West,Utilities,Regulated Electric,38236,-5.5889
PRU,2021,2,2021Q2,9737,2021-08-04,Prudential Financial,Financial Services,Insurance - Life,48073,1.4193
PWR,2021,2,2021Q2,9099,2021-08-05,Quanta Services,Industrials,Engineering & Construction,55238,32.9964
RL,2021,2,2021Q2,9396,2020-10-29,Ralph Lauren Corporation,Consumer Cyclical,Apparel - Manufacturers,49762,36.393
ROST,2021,2,2021Q2,9063,2021-08-18,Ross Stores,Consumer Cyclical,Apparel - Retail,28762,-10.4474
RSG,2021,2,2021Q2,9162,2021-08-01,Republic Services,Industrials,Waste Management,40736,5.5678
SBAC,2021,2,2021Q2,8076,2021-08-02,SBA Communications,Real Estate,REIT - Specialty,49584,3.8264
SLB,2021,2,2021Q2,11472,2021-07-24,Schlumberger,Energy,Oil & Gas Equipment & Services,53085,-2.0415
SPG,2021,2,2021Q2,9755,2021-08-02,Simon Property Group,Real Estate,REIT - Retail,60656,3.8236
SRE,2021,2,2021Q2,8202,2021-08-05,Sempra,Utilities,Diversified Utilities,45648,1.9257
STZ,2021,2,2021Q2,9540,2020-10-01,Constellation Brands,Consumer Defensive,Beverages - Wineries & Distilleries,51729,2.8442
SWK,2021,2,2021Q2,10749,2021-07-27,Stanley Black & Decker,Industrials,Manufacturing - Tools & Accessories,47880,-8.5785
SWKS,2021,2,2021Q2,8565,2021-04-29,Skyworks Solutions,Technology,Semiconductors,41415,-12.145
T,2021,2,2021Q2,10704,2021-07-22,AT&T,Communication Services,Telecommunications Services,58849,-0.9497
TECH,2021,2,2021Q2,7568,2021-02-02,Bio-Techne,Healthcare,Biotechnology,61448,12.2795
TMUS,2021,2,2021Q2,7853,2021-07-30,T-Mobile US,Communication Services,Telecommunications Services,64440,-10.4847
UAL,2021,2,2021Q2,8502,2021-07-21,United Airlines Holdings,Industrials,"Airlines, Airports & Air Services",40460,-0.2807
UHS,2021,2,2021Q2,8592,2021-07-27,Universal Health Services,Healthcare,Medical - Care Facilities,33452,-3.8031
VRSK,2021,2,2021Q2,8485,2021-08-04,Verisk Analytics,Industrials,Consulting Services,76945,7.4062
VRTX,2021,2,2021Q2,8691,2021-07-29,Vertex Pharmaceuticals,Healthcare,Biotechnology,37629,-4.8208
VZ,2021,2,2021Q2,10713,2021-07-21,Verizon,Communication Services,Telecommunications Services,58234,-1.1515
WBD,2021,2,2021Q2,7486,2021-08-03,Warner Bros. Discovery,Communication Services,Entertainment,43819,-7.8377
WDAY,2021,2,2021Q2,7191,2020-08-27,"Workday, Inc.",Technology,Software - Application,40159,5.3363
WEC,2021,2,2021Q2,9189,2021-08-03,WEC Energy Group,Utilities,Regulated Electric,45848,-4.215
WELL,2021,2,2021Q2,9144,2021-07-30,Welltower,Real Estate,REIT - Healthcare Facilities,60502,0.5585
WSM,2021,2,2021Q2,7164,2021-08-25,Williams-Sonoma,Consumer Cyclical,Specialty Retail,50111,0.164
ADP,2021,3,2021Q3,10781,2021-04-28,Automatic Data Processing,Industrials,Staffing & Employment Services,52728,2.1287
AJG,2021,3,2021Q3,8345,2021-10-28,Arthur J. Gallagher & Co.,Financial Services,Insurance - Brokers,44195,2.8577
AMT,2021,3,2021Q3,9314,2021-10-28,American Tower,Real Estate,REIT - Specialty,70477,-4.5021
APA,2021,3,2021Q3,10175,2021-11-04,APA Corporation,Energy,Oil & Gas Exploration & Production,51240,-11.7626
APD,2021,3,2021Q3,10591,2021-08-09,Air Products,Basic Materials,Chemicals - Specialty,56851,-11.4951
AVGO,2021,3,2021Q3,8618,2021-09-02,Broadcom,Technology,Semiconductors,34367,2.3379
AZO,2021,3,2021Q3,10213,2021-05-25,AutoZone,Consumer Cyclical,Specialty Retail,62285,6.1502
BA,2021,3,2021Q3,11086,2021-10-27,Boeing,Industrials,Aerospace & Defense,54990,-1.0724
BAC,2021,3,2021Q3,10862,2021-10-14,Bank of America,Financial Services,Banks - Diversified,67937,6.0732
BAX,2021,3,2021Q3,10978,2021-07-30,Baxter International,Healthcare,Medical - Instruments & Supplies,40104,4.2001
BEN,2021,3,2021Q3,10085,2021-08-03,Franklin Resources,Financial Services,Asset Management,42883,7.6251
BSX,2021,3,2021Q3,10294,2021-11-01,Boston Scientific,Healthcare,Medical - Devices,49305,-5.9813
CB,2021,3,2021Q3,9026,2021-10-27,Chubb Limited,Financial Services,Insurance - Property & Casualty,42091,1.5863
CBRE,2021,3,2021Q3,9422,2021-10-28,CBRE Group,Real Estate,Real Estate - Services,29313,0.1739
CDNS,2021,3,2021Q3,8066,2021-10-25,Cadence Design Systems,Technology,Software - Application,49987,10.0615
CHTR,2021,3,2021Q3,8291,2021-10-29,Charter Communications,Communication Services,Telecommunications Services,53791,-14.2608
COO,2021,3,2021Q3,8282,2021-09-02,Cooper Companies (The),Healthcare,Medical - Instruments & Supplies,56491,-11.9105
CPAY,2021,3,2021Q3,8003,2021-11-03,Corpay,Technology,Software - Infrastructure,58993,-11.4518
CPB,2021,3,2021Q3,11140,2021-06-09,Campbell Soup Company,Consumer Defensive,Packaged Foods,57363,-9.8738
CRM,2021,3,2021Q3,9224,2020-12-01,Salesforce,Technology,Software - Application,59462,-11.6884
CTRA,2021,3,2021Q3,9278,2021-11-03,Coterra,Energy,Oil & Gas Exploration & Production,48352,-6.3869
D,2021,3,2021Q3,8264,2021-11-05,Dominion Energy,Utilities,Regulated Electric,41467,3.3404
DAY,2021,3,2021Q3,7549,2021-11-03,Dayforce,Technology,Software - Application,50493,-20.56
DD,2021,3,2021Q3,7878,2021-11-02,DuPont,Basic Materials,Chemicals - Specialty,80809,10.0
DOC,2021,3,2021Q3,9296,2021-11-05,Healthpeak Properties,Real Estate,REIT - Healthcare Facilities,31317,1.7498
ECL,2021,3,2021Q3,10456,2021-10-26,Ecolab,Basic Materials,Chemicals - Specialty,51575,4.8474
EQIX,2021,3,2021Q3,8546,2021-11-03,Equinix,Real Estate,REIT - Specialty,59693,-1.8642
ES,2021,3,2021Q3,9089,2021-11-03,Eversource Energy,Utilities,Regulated Electric,48467,7.5222
ETR,2021,3,2021Q3,11212,2021-11-03,Entergy,Utilities,Regulated Electric,39187,6.6281
EW,2021,3,2021Q3,8981,2021-10-27,Edwards Lifesciences,Healthcare,Medical - Devices,52788,4.9711
F,2021,3,2021Q3,11229,2021-10-27,Ford Motor Company,Consumer Cyclical,Auto - Manufacturers,55283,38.2979
FAST,2021,3,2021Q3,9233,2021-10-12,Fastenal,Industrials,Industrial - Distribution,45739,16.6539
FDS,2021,3,2021Q3,7522,2021-06-29,FactSet,Financial Services,Financial - Data & Stock Exchanges,43564,8.1031
FOXA,2021,3,2021Q3,7904,2021-05-05,Fox Corporation (Class A),Communication Services,Entertainment,39780,1.1159
FRT,2021,3,2021Q3,8425,2021-11-04,Federal Realty Investment Trust,Real Estate,REIT - Retail,66365,0.7102
FTV,2021,3,2021Q3,8318,2021-10-28,Fortive,Technology,"Hardware, Equipment & Parts",57718,-0.0531
GM,2021,3,2021Q3,8726,2021-10-27,General Motors,Consumer Cyclical,Auto - Manufacturers,54845,3.9219
GOOG,2021,3,2021Q3,9467,2021-10-26,Alphabet Inc. (Class C),Communication Services,Internet Content & Information,49572,6.0428
GOOGL,2021,3,2021Q3,8627,2021-10-26,Alphabet Inc. (Class A),Communication Services,Internet Content & Information,49572,5.9795
HCA,2021,3,2021Q3,8573,2021-10-22,HCA Healthcare,Healthcare,Medical - Care Facilities,45384,-10.0885
HD,2021,3,2021Q3,10492,2021-11-16,Home Depot (The),Consumer Cyclical,Home Improvement,51783,10.4721
HIG,2021,3,2021Q3,11274,2021-10-29,Hartford (The),Financial Services,Insurance - Diversified,57290,-8.8642
HII,2021,3,2021Q3,8048,2021-11-04,Huntington Ingalls Industries,Industrials,Aerospace & Defense,43721,-7.922
HOOD,2021,3,2021Q3,7103,2021-10-26,"Robinhood Markets, Inc.",Financial Services,Financial - Capital Markets,50089,-44.6298
HRL,2021,3,2021Q3,9125,2021-09-02,Hormel Foods,Consumer Defensive,Packaged Foods,48977,-6.5908
IEX,2021,3,2021Q3,7834,2021-10-27,IDEX Corporation,Industrials,Industrial - Machinery,49624,6.9967
IP,2021,3,2021Q3,11310,2021-10-27,International Paper,Consumer Cyclical,Packaging & Containers,58770,-12.9525
IQV,2021,3,2021Q3,8084,2021-10-21,IQVIA,Healthcare,Medical - Diagnostics & Research,43882,4.0394
IRM,2021,3,2021Q3,9152,2021-11-04,Iron Mountain,Real Estate,REIT - Specialty,34212,6.2617
ISRG,2021,3,2021Q3,9287,2021-10-19,Intuitive Surgical,Healthcare,Medical - Instruments & Supplies,53699,-2.6702
JBHT,2021,3,2021Q3,8528,2021-10-15,J.B. Hunt,Industrials,Integrated Freight & Logistics,57507,11.7724
JBL,2021,3,2021Q3,7291,2021-06-17,Jabil,Technology,"Hardware, Equipment & Parts",47654,5.2687
JKHY,2021,3,2021Q3,7949,2021-05-04,Jack Henry & Associates,Technology,Information Technology Services,59566,0.4148
KEY,2021,3,2021Q3,10348,2021-10-21,KeyCorp,Financial Services,Banks - Regional,46780,-5.5228
KHC,2021,3,2021Q3,8519,2021-10-27,Kraft Heinz,Consumer Defensive,Packaged Foods,26109,-8.1504
KO,2021,3,2021Q3,11328,2021-10-27,Coca-Cola Company (The),Consumer Defensive,Beverages - Non-Alcoholic,55465,0.716
LII,2021,3,2021Q3,7181,2021-10-25,Lennox International,Industrials,Construction,53161,5.0035
LULU,2021,3,2021Q3,7318,2021-12-09,Lululemon Athletica,Consumer Cyclical,Apparel - Retail,51460,-25.9258
LW,2021,3,2021Q3,7940,2021-04-07,Lamb Weston,Consumer Defensive,Packaged Foods,48917,-4.6713
LYB,2021,3,2021Q3,8807,2021-10-29,LyondellBasell,Basic Materials,Chemicals - Specialty,53157,-9.0201
LYV,2021,3,2021Q3,7762,2021-11-04,Live Nation Entertainment,Communication Services,Entertainment,31494,-0.6045
MA,2021,3,2021Q3,9269,2021-10-28,Mastercard,Financial Services,Financial - Credit Services,58489,4.2297
MCD,2021,3,2021Q3,11005,2021-10-27,McDonald's,Consumer Cyclical,Restaurants,57517,10.9635
MDT,2021,3,2021Q3,10528,2021-02-23,Medtronic,Healthcare,Medical - Devices,56923,4.216
MHK,2021,3,2021Q3,8663,2021-10-29,Mohawk Industries,Consumer Cyclical,"Furnishings, Fixtures & Appliances",53685,-12.2878
MSFT,2021,3,2021Q3,10339,2021-04-27,Microsoft,Technology,Software - Infrastructure,54513,-1.8056
NEE,2021,3,2021Q3,10898,2021-10-20,NextEra Energy,Utilities,Regulated Electric,53126,8.0336
NOW,2021,3,2021Q3,7807,2021-10-27,ServiceNow,Technology,Software - Application,55090,-2.6716
NUE,2021,3,2021Q3,10600,2021-10-21,Nucor,Basic Materials,Steel,52777,8.0043
ORCL,2021,3,2021Q3,10438,2021-03-10,Oracle Corporation,Technology,Software - Infrastructure,32430,3.9517
OTIS,2021,3,2021Q3,7735,2021-10-25,Otis Worldwide,Industrials,Industrial - Machinery,59460,0.0817
OXY,2021,3,2021Q3,11407,2021-11-05,Occidental Petroleum,Energy,Oil & Gas Exploration & Production,49259,-14.4225
PAYX,2021,3,2021Q3,10031,2021-04-06,Paychex,Industrials,Staffing & Employment Services,78165,-1.2555
PCG,2021,3,2021Q3,7432,2021-11-01,PG&E Corporation,Utilities,Regulated Electric,48186,4.8276
PEP,2021,3,2021Q3,11425,2021-10-05,PepsiCo,Consumer Defensive,Beverages - Non-Alcoholic,35552,8.7284
PFG,2021,3,2021Q3,9727,2021-10-27,Principal Financial Group,Financial Services,Insurance - Diversified,55989,2.9204
PNC,2021,3,2021Q3,10483,2021-10-15,PNC Financial Services,Financial Services,Banks - Regional,54882,-0.8
PNR,2021,3,2021Q3,8798,2021-10-26,Pentair,Industrials,Industrial - Machinery,50146,-2.8857
PODD,2021,3,2021Q3,7378,2021-11-04,Insulet Corporation,Healthcare,Medical - Devices,65044,-14.8238
PPG,2021,3,2021Q3,11453,2021-10-21,PPG Industries,Basic Materials,Chemicals - Specialty,45952,-0.0249
PPL,2021,3,2021Q3,9790,2021-11-04,PPL Corporation,Utilities,Regulated Electric,49198,0.853
ROP,2021,3,2021Q3,9053,2021-10-22,Roper Technologies,Industrials,Industrial - Machinery,49532,-1.8847
SNA,2021,3,2021Q3,10739,2021-10-21,Snap-on,Industrials,Manufacturing - Tools & Accessories,61493,-7.4116
SNPS,2021,3,2021Q3,8210,2021-08-18,Synopsys,Technology,Software - Infrastructure,48493,4.0808
SRE,2021,3,2021Q3,8201,2021-11-05,Sempra,Utilities,Diversified Utilities,51717,0.157
STZ,2021,3,2021Q3,9539,2021-01-07,Constellation Brands,Consumer Defensive,Beverages - Wineries & Distilleries,59521,-0.5498
SYF,2021,3,2021Q3,8466,2021-10-19,Synchrony Financial,Financial Services,Financial - Credit Services,56481,-14.2129
TGT,2021,3,2021Q3,10844,2021-11-17,Target Corporation,Consumer Defensive,Discount Stores,61366,-13.1199
TPL,2021,3,2021Q3,7199,2021-11-05,Texas Pacific Land Corporation,Energy,Oil & Gas Exploration & Production,23955,-2.4124
TSCO,2021,3,2021Q3,8645,2021-10-21,Tractor Supply,Consumer Cyclical,Specialty Retail,56438,12.6792
UBER,2021,3,2021Q3,7300,2021-11-04,Uber,Technology,Software - Application,47448,-13.2108
UNH,2021,3,2021Q3,10330,2021-10-14,UnitedHealth Group,Healthcare,Medical - Healthcare Plans,45017,9.01
URI,2021,3,2021Q3,8600,2021-10-28,United Rentals,Industrials,Rental & Leasing Services,45598,0.0748
VLO,2021,3,2021Q3,9655,2021-10-21,Valero Energy,Energy,Oil & Gas Refining & Marketing,55538,-13.9808
VRTX,2021,3,2021Q3,8690,2021-11-02,Vertex Pharmaceuticals,Healthcare,Biotechnology,55948,17.2051
VZ,2021,3,2021Q3,10712,2021-10-20,Verizon,Communication Services,Telecommunications Services,59012,-3.0946
WAB,2021,3,2021Q3,7913,2021-10-27,Wabtec,Industrials,Railroads,52786,-0.1091
WELL,2021,3,2021Q3,9143,2021-11-05,Welltower,Real Estate,REIT - Healthcare Facilities,56506,-0.174
WMT,2021,3,2021Q3,10757,2020-11-17,Walmart,Consumer Defensive,Discount Stores,58551,-5.432
XOM,2021,3,2021Q3,11516,2021-10-29,ExxonMobil,Energy,Oil & Gas Integrated,61384,-4.1673
ABT,2021,4,2021Q4,11058,2022-01-25,Abbott Laboratories,Healthcare,Medical - Devices,46889,-4.3854
AES,2021,4,2021Q4,10021,2022-02-25,AES Corporation,Utilities,Diversified Utilities,46128,18.6902
AJG,2021,4,2021Q4,8344,2022-01-27,Arthur J. Gallagher & Co.,Financial Services,Insurance - Brokers,53150,3.6228
ALLE,2021,4,2021Q4,8671,2022-02-15,Allegion,Industrials,Security & Protection Services,55921,-4.2086
AMZN,2021,4,2021Q4,9493,2022-02-03,Amazon,Consumer Cyclical,Specialty Retail,37080,7.0646
AVB,2021,4,2021Q4,9403,2022-02-03,AvalonBay Communities,Real Estate,REIT - Residential,70383,-2.4838
AVGO,2021,4,2021Q4,8617,2021-12-09,Broadcom,Technology,Semiconductors,43669,-8.4505
AVY,2021,4,2021Q4,10500,2022-02-02,Avery Dennison,Industrials,Business Equipment & Supplies,55187,-17.1084
AWK,2021,4,2021Q4,8416,2022-02-17,American Water Works,Utilities,Regulated Water,39818,15.4146
BA,2021,4,2021Q4,11085,2022-01-26,Boeing,Industrials,Aerospace & Defense,52582,-12.5968
BAC,2021,4,2021Q4,10861,2022-01-19,Bank of America,Financial Services,Banks - Diversified,73985,-8.1496
BBY,2021,4,2021Q4,9969,2021-02-25,Best Buy,Consumer Cyclical,Specialty Retail,59917,7.9499
BR,2021,4,2021Q4,8011,2021-08-12,Broadridge Financial Solutions,Technology,Information Technology Services,55739,-1.8069
C,2021,4,2021Q4,10473,2022-01-14,Citigroup,Financial Services,Banks - Diversified,75420,-13.5586
CFG,2021,4,2021Q4,8433,2022-01-19,Citizens Financial Group,Financial Services,Banks - Regional,57642,-9.8437
CI,2021,4,2021Q4,10870,2022-02-03,Cigna,Healthcare,Medical - Healthcare Plans,75581,4.8431
CMCSA,2021,4,2021Q4,9672,2022-01-27,Comcast,Communication Services,Telecommunications Services,58337,-7.0986
CNC,2021,4,2021Q4,8389,2022-02-09,Centene Corporation,Healthcare,Medical - Healthcare Plans,45127,-1.1206
COST,2021,4,2021Q4,10365,2021-09-23,Costco,Consumer Defensive,Discount Stores,49939,13.3266
CSX,2021,4,2021Q4,11148,2022-01-20,CSX Corporation,Industrials,Railroads,63575,5.0227
CVX,2021,4,2021Q4,11166,2022-01-28,Chevron Corporation,Energy,Oil & Gas Integrated,49399,23.1588
DASH,2021,4,2021Q4,7147,2022-02-16,DoorDash,Communication Services,Internet Content & Information,48341,15.1066
DDOG,2021,4,2021Q4,7133,2022-02-10,Datadog,Technology,Software - Application,57932,-5.5691
DECK,2021,4,2021Q4,7263,2021-05-21,Deckers Brands,Consumer Cyclical,Apparel - Footwear & Accessories,71132,16.3331
DG,2021,4,2021Q4,8779,2022-03-17,Dollar General,Consumer Defensive,Discount Stores,58996,11.7841
DHI,2021,4,2021Q4,9547,2021-11-09,D. R. Horton,Consumer Cyclical,Residential Construction,60025,13.8697
DLR,2021,4,2021Q4,8362,2022-02-17,Digital Realty,Real Estate,REIT - Office,55178,6.3807
DXCM,2021,4,2021Q4,7716,2022-02-10,Dexcom,Healthcare,Medical - Devices,56411,7.3859
EG,2021,4,2021Q4,8146,2022-02-10,Everest Group,Financial Services,Insurance - Reinsurance,61375,3.4207
EME,2021,4,2021Q4,7093,2022-02-26,"EMCOR Group, Inc.",Industrials,Engineering & Construction,64362,-3.4801
EQIX,2021,4,2021Q4,8545,2022-02-16,Equinix,Real Estate,REIT - Specialty,65023,13.2753
EQT,2021,4,2021Q4,7422,2022-02-10,EQT Corporation,Energy,Oil & Gas Exploration & Production,61392,59.6744
ERIE,2021,4,2021Q4,7212,2022-02-25,Erie Indemnity,Financial Services,Insurance - Brokers,14940,2.6422
EVRG,2021,4,2021Q4,8020,2022-02-25,Evergy,Utilities,Regulated Electric,63093,17.3626
FAST,2021,4,2021Q4,9232,2022-01-19,Fastenal,Industrials,Industrial - Distribution,52288,-8.9726
