symbol,reaction_date,entry_date,exit_date,entry_price,exit_price,shares,gross_ret,net_ret,invested_cash,exit_reason,regime,ret_pct
BDX,2022-02-03,2022-02-04,2022-03-21,260.31,260.89,39.0,0.0022281126349352753,0.0002246586377780968,10162.252252252252,scheduled,RISK_OFF,0.02246586377780968
ON,2022-02-07,2022-02-08,2022-02-24,62.125,54.88,255.0,-0.11661971830985907,-0.11838559549295768,15857.732732732733,stop_loss,RISK_OFF,-11.838559549295768
CMG,2022-02-08,2022-02-09,2022-02-24,31.51,27.4,503.0,-0.1304347826086958,-0.13217304347826098,15865.395395395397,stop_loss,NORMAL,-13.217304347826097
OMC,2022-02-08,2022-02-09,2022-03-04,89.3,80.37,177.0,-0.09999999999999987,-0.10179910000000003,15821.921921921923,stop_loss,NORMAL,-10.179910000000003
TTWO,2022-05-16,2022-05-17,2022-06-30,119.88,122.53,83.0,0.02210543877210558,0.02006225000000006,9959.999999999998,scheduled,RISK_OFF,2.006225000000006
UNH,2022-07-15,2022-07-18,2022-08-29,531.0,529.77,18.0,-0.0023163841807909424,-0.004310753728813621,9567.567567567568,scheduled,RISK_OFF,-0.4310753728813621
CDNS,2022-07-25,2022-07-26,2022-09-07,170.54,170.89,59.0,0.0020523044447049443,4.9201888119965176e-05,10071.931931931931,scheduled,RISK_OFF,0.004920188811996518
CMG,2022-07-26,2022-07-27,2022-09-08,28.67,34.14,352.0,0.19079176839902323,0.18841137565399357,10101.941941941943,scheduled,RISK_OFF,18.841137565399357
BXP,2022-07-27,2022-07-28,2022-08-29,89.44,80.496,112.0,-0.09999999999999998,-0.10179910000000003,10027.307307307306,stop_loss,RISK_OFF,-10.179910000000003
EQIX,2022-07-27,2022-07-28,2022-09-09,632.0000866647566,615.0186767578125,15.0,-0.026869315788483283,-0.028814604026222046,9489.490790762111,scheduled,RISK_OFF,-2.8814604026222046
TEL,2022-07-27,2022-07-28,2022-09-09,129.58,129.04,77.0,-0.004167309770026439,-0.006157979317796047,9987.64764764765,scheduled,RISK_OFF,-0.6157979317796047
GWW,2022-07-29,2022-08-01,2022-09-13,540.99,557.15,18.0,0.02987116212869001,0.027812449675594708,9747.567567567567,scheduled,NORMAL,2.781244967559471
CTVA,2022-08-05,2022-08-08,2022-09-20,59.31,61.4,352.0,0.03523857696847066,0.0331691350531107,20898.01801801802,scheduled,NORMAL,3.31691350531107
KEYS,2022-08-17,2022-08-18,2022-09-22,176.55,158.895,119.0,-0.09999999999999998,-0.10179909999999992,21030.48048048048,stop_loss,NORMAL,-10.179909999999992
EME,2022-10-27,2022-10-28,2022-12-12,135.59,149.43,73.0,0.10207242422007523,0.09986938144405944,9907.977977977978,scheduled,RISK_OFF,9.986938144405944
HON,2022-10-27,2022-10-28,2022-12-12,199.0,214.5,50.0,0.07788944723618085,0.07573474623115573,9959.95995995996,scheduled,RISK_OFF,7.5734746231155725
MAA,2022-10-27,2022-10-28,2022-12-12,136.1071664872441,144.93887329101562,73.0,0.06488788968066017,0.06275917878918857,9945.76892249131,scheduled,RISK_OFF,6.275917878918857
GWW,2022-10-28,2022-10-31,2022-12-13,576.12,584.93,17.0,0.015291953065333486,0.013262384451155906,9803.843843843844,scheduled,RISK_OFF,1.3262384451155906
XYL,2022-11-01,2022-11-02,2022-12-15,105.6,110.64,95.0,0.04772727272727284,0.04563286590909099,10042.042042042041,scheduled,RISK_OFF,4.563286590909099
EQIX,2022-11-02,2022-11-03,2022-12-16,541.8492226292254,627.3641357421875,18.0,0.1578204960745655,0.15550601290291244,9763.04905638244,scheduled,RISK_OFF,15.550601290291244
IBKR,2023-01-17,2023-01-18,2023-03-02,20.2,22.17,734.0,0.09752475247524761,0.09533080049504972,14841.641641641641,scheduled,NORMAL,9.53308004950497
V,2023-01-26,2023-01-27,2023-03-13,228.0,214.47,65.0,-0.05934210526315786,-0.06122248039473688,14834.834834834835,scheduled,NORMAL,-6.122248039473687
