,exposure
2024-09-25,0.17392399611306025
2024-09-26,0.17549358139741494
2024-09-27,0.1760441069249409
2024-09-30,0.17746861204520278
2024-10-01,0.17468366196403678
2024-10-02,0.17515774401835393
2024-10-03,0.17442484198588093
2024-10-04,0.1778624832766668
2024-10-07,0.17710008663819063
2024-10-08,0.18085551676925607
2024-10-09,0.1841725085570245
2024-10-10,0.18173816088508055
2024-10-11,0.18204324853145396
2024-10-14,0.1823396434886318
2024-10-15,0.18061755637540078
2024-10-16,0.18119522052913298
2024-10-17,0.18196699795024604
2024-10-18,0.18112730231935256
2024-10-21,0.180336925502191
2024-10-22,0.0
2024-10-23,0.0
2024-10-24,0.33812462552937333
2024-10-25,0.6659561720226195
2024-10-28,0.6663172763377823
2024-10-29,0.6650310583410334
2024-10-30,0.998047099886654
2024-10-31,1.0047557258960764
2024-11-01,1.0047525225677292
2024-11-04,1.0047510512442053
2024-11-05,1.0046921715222084
2024-11-06,1.0045483585344581
2024-11-07,1.004465318186243
2024-11-08,1.0044636568670657
2024-11-11,1.004459855663811
2024-11-12,1.00449560508725
2024-11-13,1.0045191788541763
2024-11-14,1.0045569610109502
2024-11-15,1.004626531968064
2024-11-18,1.0045828100805256
2024-11-19,1.0045550853617358
2024-11-20,1.0045822918477811
2024-11-21,1.0045742068628654
2024-11-22,1.0045284693461631
2024-11-25,1.0044610369195281
2024-11-26,1.0044085077211458
2024-11-27,1.0044361726849673
2024-11-29,1.0044060797574372
2024-12-02,1.004360903508046
2024-12-03,1.004375068827449
2024-12-04,1.0043340534776866
2024-12-05,1.00436115911796
2024-12-06,0.6600516923270895
2024-12-09,0.3138970465326072
2024-12-10,0.32519038806385614
2024-12-11,0.3368556083908315
2024-12-12,0.007554671720865815
2024-12-13,0.0
